Country,City,HijriYear,HijriMonth,HijriMonthName,GregorianStartDate,GregorianYear,Authority,Method,SourceURL,ConfidenceScore,Notes,RecordId
United States,Washington DC,1411,2,Safar,,,,,,,,0ceea644a586f6d2
United States,Washington DC,1411,3,Rabi al-Awwal,,,,,,,,006f9c37e71e0757
United States,Washington DC,1411,4,Rabi al-Thani,,,,,,,,37c80df247ddeaf5
United States,Washington DC,1411,5,Jumada al-Ula,,,,,,,,6b8f52fc41069163
United States,Washington DC,1411,6,Jumada al-Akhirah,,,,,,,,7796b5552cd626ab
United States,Washington DC,1411,7,Rajab,,,,,,,,9a6fe0c3b59e680c
United States,Washington DC,1411,8,Shaban,,,,,,,,7073d9efa67e1eaa
United States,Washington DC,1411,9,Ramadan,,,,,,,,76607cc4d8112c30
United States,Washington DC,1411,10,Shawwal,,,,,,,,6918f4180771015a
United States,Washington DC,1411,11,Dhu al-Qadah,,,,,,,,f28c6f4998260a35
United States,Washington DC,1411,12,Dhu al-Hijjah,,,,,,,,a9f0324c0ce9fbc2
United States,Washington DC,1412,1,Muharram,,,,,,,,3302ddff10ec3b06
United States,Washington DC,1412,2,Safar,,,,,,,,772879da5f74e3d8
United States,Washington DC,1412,3,Rabi al-Awwal,,,,,,,,c82a43d9f54797e3
United States,Washington DC,1412,4,Rabi al-Thani,,,,,,,,383f82ced3076a49
United States,Washington DC,1412,5,Jumada al-Ula,,,,,,,,a8977a484f67a112
United States,Washington DC,1412,6,Jumada al-Akhirah,,,,,,,,267a26fb99983539
United States,Washington DC,1412,7,Rajab,,,,,,,,f811d22b8f6e6ae5
United States,Washington DC,1412,8,Shaban,,,,,,,,92a9205119ebac86
United States,Washington DC,1412,9,Ramadan,,,,,,,,85f080f01e4409e0
United States,Washington DC,1412,10,Shawwal,,,,,,,,908cf996b0429349
United States,Washington DC,1412,11,Dhu al-Qadah,,,,,,,,af43ab36a3d365bb
United States,Washington DC,1412,12,Dhu al-Hijjah,,,,,,,,f3981c0fd3db619b
United States,Washington DC,1413,1,Muharram,,,,,,,,7a0970783c769c84
United States,Washington DC,1413,2,Safar,,,,,,,,2d1516fa67fac5cf
United States,Washington DC,1413,3,Rabi al-Awwal,,,,,,,,7d98baed1cfff5d6
United States,Washington DC,1413,4,Rabi al-Thani,,,,,,,,9315c69a3a3f45a8
United States,Washington DC,1413,5,Jumada al-Ula,,,,,,,,f0f791b099577701
United States,Washington DC,1413,6,Jumada al-Akhirah,,,,,,,,4573808500453c39
United States,Washington DC,1413,7,Rajab,,,,,,,,90823085c552bb9b
United States,Washington DC,1413,8,Shaban,,,,,,,,1f024b97249e21ec
United States,Washington DC,1413,9,Ramadan,,,,,,,,e9d617b78489845e
United States,Washington DC,1413,10,Shawwal,,,,,,,,38a3fc9bbe465b22
United States,Washington DC,1413,11,Dhu al-Qadah,,,,,,,,db9b3e62427c12dc
United States,Washington DC,1413,12,Dhu al-Hijjah,,,,,,,,69289685781f0e5b
United States,Washington DC,1414,1,Muharram,,,,,,,,576750dd8d1d94e6
United States,Washington DC,1414,2,Safar,,,,,,,,0608c66796900977
United States,Washington DC,1414,3,Rabi al-Awwal,,,,,,,,ecee8fdd3afbfe76
United States,Washington DC,1414,4,Rabi al-Thani,,,,,,,,8375b415f12f37a3
United States,Washington DC,1414,5,Jumada al-Ula,,,,,,,,1e1959ec73cc4998
United States,Washington DC,1414,6,Jumada al-Akhirah,,,,,,,,fbf71f20a0efe2aa
United States,Washington DC,1414,7,Rajab,,,,,,,,dc0fff8ce1a528c9
United States,Washington DC,1414,8,Shaban,,,,,,,,2a063db51f6aa3fd
United States,Washington DC,1414,9,Ramadan,,,,,,,,2c1dd52f8c10b760
United States,Washington DC,1414,10,Shawwal,,,,,,,,f74fe494c64d1532
United States,Washington DC,1414,11,Dhu al-Qadah,,,,,,,,4da6ce2a7b80a3e7
United States,Washington DC,1414,12,Dhu al-Hijjah,,,,,,,,ffd0a9739188aaab
United States,Washington DC,1415,1,Muharram,,,,,,,,0f258981ad1f8c1c
United States,Washington DC,1415,2,Safar,,,,,,,,ac8e48bfc36f8292
United States,Washington DC,1415,3,Rabi al-Awwal,,,,,,,,f24f28b258f92808
United States,Washington DC,1415,4,Rabi al-Thani,,,,,,,,f56a2a8dc329597a
United States,Washington DC,1415,5,Jumada al-Ula,,,,,,,,e2016f55a82330c9
United States,Washington DC,1415,6,Jumada al-Akhirah,,,,,,,,7777c850182823e8
United States,Washington DC,1415,7,Rajab,,,,,,,,76957cdc5c080b2f
United States,Washington DC,1415,8,Shaban,,,,,,,,15f5b97e4dfc4633
United States,Washington DC,1415,9,Ramadan,,,,,,,,246144bb8ab6eae2
United States,Washington DC,1415,10,Shawwal,,,,,,,,d092c23d865004ac
United States,Washington DC,1415,11,Dhu al-Qadah,,,,,,,,77351661f9dfd872
United States,Washington DC,1415,12,Dhu al-Hijjah,,,,,,,,0f3fa99a2cb2015b
United States,Washington DC,1416,1,Muharram,,,,,,,,692f1278d5e651dc
United States,Washington DC,1416,2,Safar,,,,,,,,cd1e17950ba97f3a
United States,Washington DC,1416,3,Rabi al-Awwal,,,,,,,,e9be60948ac5ce62
United States,Washington DC,1416,4,Rabi al-Thani,,,,,,,,39dad0c42536bb01
United States,Washington DC,1416,5,Jumada al-Ula,,,,,,,,18457fe9ee4ce54b
United States,Washington DC,1416,6,Jumada al-Akhirah,,,,,,,,648beb807ef29dfc
United States,Washington DC,1416,7,Rajab,,,,,,,,9a39ca98a902dfdd
United States,Washington DC,1416,8,Shaban,,,,,,,,a45bfe31823ea17a
United States,Washington DC,1416,9,Ramadan,,,,,,,,ce40fc378198e70e
United States,Washington DC,1416,10,Shawwal,,,,,,,,457e18882b459555
United States,Washington DC,1416,11,Dhu al-Qadah,,,,,,,,6f144cc0ee0e860b
United States,Washington DC,1416,12,Dhu al-Hijjah,,,,,,,,8b31bc488f02c2ee
United States,Washington DC,1417,1,Muharram,,,,,,,,f03cca81db42d6df
United States,Washington DC,1417,2,Safar,,,,,,,,bccde8b2f9c7b59e
United States,Washington DC,1417,3,Rabi al-Awwal,,,,,,,,1bba5f3a55a61cf9
United States,Washington DC,1417,4,Rabi al-Thani,,,,,,,,44f4ce74b1624a44
United States,Washington DC,1417,5,Jumada al-Ula,,,,,,,,1e6cb317b24872ac
United States,Washington DC,1417,6,Jumada al-Akhirah,,,,,,,,3104c8012a3cc66c
United States,Washington DC,1417,7,Rajab,,,,,,,,5fb7bd986414b1f7
United States,Washington DC,1417,8,Shaban,,,,,,,,650c3a7d5fde6d76
United States,Washington DC,1417,9,Ramadan,,,,,,,,bca6ee996fa792c0
United States,Washington DC,1417,10,Shawwal,,,,,,,,5ba984cb99467d7c
United States,Washington DC,1417,11,Dhu al-Qadah,,,,,,,,c59a2421d0c4820a
United States,Washington DC,1417,12,Dhu al-Hijjah,,,,,,,,fe5db584a6a89a12
United States,Washington DC,1418,1,Muharram,,,,,,,,17beb5e580565a6a
United States,Washington DC,1418,2,Safar,,,,,,,,60004c76a6f41900
United States,Washington DC,1418,3,Rabi al-Awwal,,,,,,,,80b1d15827f2f0dc
United States,Washington DC,1418,4,Rabi al-Thani,,,,,,,,fb49310973f0b4e2
United States,Washington DC,1418,5,Jumada al-Ula,,,,,,,,ef835a6eab5283e6
United States,Washington DC,1418,6,Jumada al-Akhirah,,,,,,,,e39903965e6f1a45
United States,Washington DC,1418,7,Rajab,,,,,,,,e5c5dc9f87e9c7ec
United States,Washington DC,1418,8,Shaban,,,,,,,,29ee26f5c17a74d7
United States,Washington DC,1418,9,Ramadan,,,,,,,,98022a9d433830f4
United States,Washington DC,1418,10,Shawwal,,,,,,,,4dd3fe7b69cffc87
United States,Washington DC,1418,11,Dhu al-Qadah,,,,,,,,457b60ef5a676ee7
United States,Washington DC,1418,12,Dhu al-Hijjah,,,,,,,,a65af3afce806098
United States,Washington DC,1419,1,Muharram,,,,,,,,b0ace801cd20f30c
United States,Washington DC,1419,2,Safar,,,,,,,,c9a1874351ab17cc
United States,Washington DC,1419,3,Rabi al-Awwal,,,,,,,,5e5f1d948c7052ec
United States,Washington DC,1419,4,Rabi al-Thani,,,,,,,,0d85944f1ee912b6
United States,Washington DC,1419,5,Jumada al-Ula,,,,,,,,8a75b1e545b0d9de
United States,Washington DC,1419,6,Jumada al-Akhirah,,,,,,,,cbab33e0c79fd41e
United States,Washington DC,1419,7,Rajab,,,,,,,,6b762040d1c48dd6
United States,Washington DC,1419,8,Shaban,,,,,,,,ebd7753a3dd46a22
United States,Washington DC,1419,9,Ramadan,,,,,,,,8fdc130f67248db3
United States,Washington DC,1419,10,Shawwal,,,,,,,,5e8ae5bdac58a47d
United States,Washington DC,1419,11,Dhu al-Qadah,,,,,,,,f5fe752de095785e
United States,Washington DC,1419,12,Dhu al-Hijjah,,,,,,,,84989b35fb41c974
United States,Washington DC,1420,1,Muharram,,,,,,,,07ae8d6d7cec548a
United States,Washington DC,1420,2,Safar,,,,,,,,bae48dc5c2636a79
United States,Washington DC,1420,3,Rabi al-Awwal,,,,,,,,be8c0a6b37933c73
United States,Washington DC,1420,4,Rabi al-Thani,,,,,,,,e10c685975610769
United States,Washington DC,1420,5,Jumada al-Ula,,,,,,,,34c71bb184fe48f9
United States,Washington DC,1420,6,Jumada al-Akhirah,,,,,,,,5a4c385af85c45fc
United States,Washington DC,1420,7,Rajab,,,,,,,,6240dfab3961afff
United States,Washington DC,1420,8,Shaban,,,,,,,,784f46b766872c83
United States,Washington DC,1420,9,Ramadan,,,,,,,,21598b4177f68af3
United States,Washington DC,1420,10,Shawwal,,,,,,,,ddfa312a1984c7e0
United States,Washington DC,1420,11,Dhu al-Qadah,,,,,,,,bec543fcf6e6af2f
United States,Washington DC,1420,12,Dhu al-Hijjah,,,,,,,,f5dd587562bd3e2c
United States,Washington DC,1421,1,Muharram,,,,,,,,6f8e8f75e303c720
United States,Washington DC,1421,2,Safar,,,,,,,,f56f3d6217d14373
United States,Washington DC,1421,3,Rabi al-Awwal,,,,,,,,81a0d0f49b97dae3
United States,Washington DC,1421,4,Rabi al-Thani,,,,,,,,3961196ec75f9ad4
United States,Washington DC,1421,5,Jumada al-Ula,,,,,,,,f230538c8d9e007a
United States,Washington DC,1421,6,Jumada al-Akhirah,,,,,,,,9e63c826d2378fb0
United States,Washington DC,1421,7,Rajab,,,,,,,,9b87aff125398a1e
United States,Washington DC,1421,8,Shaban,,,,,,,,a03752c036ccd930
United States,Washington DC,1421,9,Ramadan,,,,,,,,138b39c68b667c99
United States,Washington DC,1421,10,Shawwal,,,,,,,,fa366aa0cac76db2
United States,Washington DC,1421,11,Dhu al-Qadah,,,,,,,,f98d2489892c106b
United States,Washington DC,1421,12,Dhu al-Hijjah,,,,,,,,5bf4e58f49a354d2
United States,Washington DC,1422,1,Muharram,,,,,,,,03e86ad0a6f2882a
United States,Washington DC,1422,2,Safar,,,,,,,,82eebd27b3205c15
United States,Washington DC,1422,3,Rabi al-Awwal,,,,,,,,a16c22ef8036a951
United States,Washington DC,1422,4,Rabi al-Thani,,,,,,,,c096cc154ab64a16
United States,Washington DC,1422,5,Jumada al-Ula,,,,,,,,99d5687d53833d64
United States,Washington DC,1422,6,Jumada al-Akhirah,,,,,,,,90e6117efb460ed1
United States,Washington DC,1422,7,Rajab,,,,,,,,986888b0e63adc5a
United States,Washington DC,1422,8,Shaban,,,,,,,,f5d7a6ce2d39a84f
United States,Washington DC,1422,9,Ramadan,,,,,,,,a58b12eacc2d8fd9
United States,Washington DC,1422,10,Shawwal,,,,,,,,09a0fbd81593a1be
United States,Washington DC,1422,11,Dhu al-Qadah,,,,,,,,4a481ee420101e9b
United States,Washington DC,1422,12,Dhu al-Hijjah,,,,,,,,4ec7c473385ddf38
United States,Washington DC,1423,1,Muharram,,,,,,,,f43c4bcec9b1fbbc
United States,Washington DC,1423,2,Safar,,,,,,,,2f05fb00ef7cfb9b
United States,Washington DC,1423,3,Rabi al-Awwal,,,,,,,,6e3660708f0dd507
United States,Washington DC,1423,4,Rabi al-Thani,,,,,,,,908ecf638fba65ba
United States,Washington DC,1423,5,Jumada al-Ula,,,,,,,,093d118d86da0088
United States,Washington DC,1423,6,Jumada al-Akhirah,,,,,,,,c6805d842d5796f6
United States,Washington DC,1423,7,Rajab,,,,,,,,c6d0a388d276cc0f
United States,Washington DC,1423,8,Shaban,,,,,,,,6408623929be60e1
United States,Washington DC,1423,9,Ramadan,,,,,,,,f9ea360fc4b03858
United States,Washington DC,1423,10,Shawwal,,,,,,,,136ecc879bbe52df
United States,Washington DC,1423,11,Dhu al-Qadah,,,,,,,,0f9c39826220ca32
United States,Washington DC,1423,12,Dhu al-Hijjah,,,,,,,,8933419c91bf5ecd
United States,Washington DC,1424,1,Muharram,,,,,,,,085fc3d7ee7c6c69
United States,Washington DC,1424,2,Safar,,,,,,,,fd837f67c92fd7d0
United States,Washington DC,1424,3,Rabi al-Awwal,,,,,,,,41ce4960ef5f9423
United States,Washington DC,1424,4,Rabi al-Thani,,,,,,,,a08377e89824eb5d
United States,Washington DC,1424,5,Jumada al-Ula,,,,,,,,a1eec0938f7958f2
United States,Washington DC,1424,6,Jumada al-Akhirah,,,,,,,,08522119da16ab88
United States,Washington DC,1424,7,Rajab,,,,,,,,2a9029d729e3caae
United States,Washington DC,1424,8,Shaban,,,,,,,,c0bf0f485272825e
United States,Washington DC,1424,9,Ramadan,,,,,,,,30ba6a9adc3cf5c0
United States,Washington DC,1424,10,Shawwal,,,,,,,,0142ef62da16763e
United States,Washington DC,1424,11,Dhu al-Qadah,,,,,,,,f14683756f19298d
United States,Washington DC,1424,12,Dhu al-Hijjah,,,,,,,,30e56f1bf2ac2746
United States,Washington DC,1425,1,Muharram,,,,,,,,6ba59bf9957dca89
United States,Washington DC,1425,2,Safar,,,,,,,,d21d0bbb5533fc0e
United States,Washington DC,1425,3,Rabi al-Awwal,,,,,,,,b20cbb7ece66c399
United States,Washington DC,1425,4,Rabi al-Thani,,,,,,,,2242091198c412d5
United States,Washington DC,1425,5,Jumada al-Ula,,,,,,,,f963eb828e03d97b
United States,Washington DC,1425,6,Jumada al-Akhirah,,,,,,,,7df65a0bac20e08e
United States,Washington DC,1425,7,Rajab,,,,,,,,0eb587974951bd9c
United States,Washington DC,1425,8,Shaban,,,,,,,,2b2c22e4f6bcea0c
United States,Washington DC,1425,9,Ramadan,,,,,,,,af7639ad53843844
United States,Washington DC,1425,10,Shawwal,,,,,,,,19028e41577019bb
United States,Washington DC,1425,11,Dhu al-Qadah,,,,,,,,db7589aa24ac1f11
United States,Washington DC,1425,12,Dhu al-Hijjah,,,,,,,,7c2d454f08304368
United States,Washington DC,1426,1,Muharram,,,,,,,,472d0b4c079df871
United States,Washington DC,1426,2,Safar,,,,,,,,5a6e01266d3d0e14
United States,Washington DC,1426,3,Rabi al-Awwal,,,,,,,,a3cf1b3642fcecb9
United States,Washington DC,1426,4,Rabi al-Thani,,,,,,,,341d1b783af76656
United States,Washington DC,1426,5,Jumada al-Ula,,,,,,,,794ac262ee8a47c9
United States,Washington DC,1426,6,Jumada al-Akhirah,,,,,,,,f32ac83477b596cb
United States,Washington DC,1426,7,Rajab,,,,,,,,683d1952b6caa458
United States,Washington DC,1426,8,Shaban,,,,,,,,7306b7cb23458b42
United States,Washington DC,1426,9,Ramadan,,,,,,,,f97f9b2309857fb3
United States,Washington DC,1426,10,Shawwal,,,,,,,,f17464be62514c92
United States,Washington DC,1426,11,Dhu al-Qadah,,,,,,,,8a8e8da83e0d7874
United States,Washington DC,1426,12,Dhu al-Hijjah,,,,,,,,bf9cd5cd4f1a69b1
United States,Washington DC,1427,1,Muharram,,,,,,,,ea3e861f0580bcf8
United States,Washington DC,1427,2,Safar,,,,,,,,c5ca4aa911560b36
United States,Washington DC,1427,3,Rabi al-Awwal,,,,,,,,193e155d729cf053
United States,Washington DC,1427,4,Rabi al-Thani,,,,,,,,f3d015e6548484e2
United States,Washington DC,1427,5,Jumada al-Ula,,,,,,,,389b5bc1deda9c37
United States,Washington DC,1427,6,Jumada al-Akhirah,,,,,,,,30d4d1be7ca2bb56
United States,Washington DC,1427,7,Rajab,,,,,,,,91b44e59a0b99fb6
United States,Washington DC,1427,8,Shaban,,,,,,,,da1179f74dd7ccd1
United States,Washington DC,1427,9,Ramadan,,,,,,,,52e028e57deedf0e
United States,Washington DC,1427,10,Shawwal,,,,,,,,46b0b414c070ca15
United States,Washington DC,1427,11,Dhu al-Qadah,,,,,,,,888e6649fbee4d1d
United States,Washington DC,1427,12,Dhu al-Hijjah,,,,,,,,3f66be4ed96b0a8e
United States,Washington DC,1428,1,Muharram,,,,,,,,536b792d83e12a5f
United States,Washington DC,1428,2,Safar,,,,,,,,db9fa85738ccbf74
United States,Washington DC,1428,3,Rabi al-Awwal,,,,,,,,7c4def19a806b47f
United States,Washington DC,1428,4,Rabi al-Thani,,,,,,,,307922e01e8933e3
United States,Washington DC,1428,5,Jumada al-Ula,,,,,,,,a841aa22e71d4907
United States,Washington DC,1428,6,Jumada al-Akhirah,,,,,,,,fab68e38f10c4e08
United States,Washington DC,1428,7,Rajab,,,,,,,,e9daeb5c5d0426d1
United States,Washington DC,1428,8,Shaban,,,,,,,,e3e8bece7a9b8aec
United States,Washington DC,1428,9,Ramadan,,,,,,,,b73317ce8625c21b
United States,Washington DC,1428,10,Shawwal,,,,,,,,9bb5ce13bbbe1440
United States,Washington DC,1428,11,Dhu al-Qadah,,,,,,,,92ba63e2dc116347
United States,Washington DC,1428,12,Dhu al-Hijjah,,,,,,,,464c6a55cb906c25
United States,Washington DC,1429,1,Muharram,,,,,,,,b60032258b015423
United States,Washington DC,1429,2,Safar,,,,,,,,7181a419f680fbbd
United States,Washington DC,1429,3,Rabi al-Awwal,,,,,,,,2396e6e0bf2d3062
United States,Washington DC,1429,4,Rabi al-Thani,,,,,,,,bf9141e415ccd46f
United States,Washington DC,1429,5,Jumada al-Ula,,,,,,,,e1e93ba700333d51
United States,Washington DC,1429,6,Jumada al-Akhirah,,,,,,,,7c8e8ddd6e20f305
United States,Washington DC,1429,7,Rajab,,,,,,,,8cda53f8de2543be
United States,Washington DC,1429,8,Shaban,,,,,,,,067ae1faaf1d7ac1
United States,Washington DC,1429,9,Ramadan,,,,,,,,57dd3e05bed3100a
United States,Washington DC,1429,10,Shawwal,,,,,,,,0dad69a9e6c43367
United States,Washington DC,1429,11,Dhu al-Qadah,,,,,,,,ebeaba3b290b7fbd
United States,Washington DC,1429,12,Dhu al-Hijjah,,,,,,,,cec797793651377d
United States,Washington DC,1430,1,Muharram,2008-12-29,2008,,SightingConfirmed,https://www.moonsighting.com,0.6,moonsighting.com: Seen,04a19af385caafbc
United States,Washington DC,1430,2,Safar,2009-01-28,2009,,SightingConfirmed,https://www.moonsighting.com,0.6,moonsighting.com: Seen,d63cc0990a3e4b0b
United States,Washington DC,1430,3,Rabi al-Awwal,2009-02-27,2009,,SightingConfirmed,https://www.moonsighting.com,0.6,moonsighting.com: Seen,cbd1490e6a13c6a2
United States,Washington DC,1430,4,Rabi al-Thani,2009-03-28,2009,,SightingConfirmed,https://www.moonsighting.com,0.6,moonsighting.com: Seen,373d0aff49634281
United States,Washington DC,1430,5,Jumada al-Ula,2009-04-26,2009,,SightingConfirmed,https://www.moonsighting.com,0.6,moonsighting.com: Seen,fe4c07e67870408f
United States,Washington DC,1430,6,Jumada al-Akhirah,,,,SightingConfirmed,,0.9,reference: Seen (no date),8301e3a3e805d3ef
United States,Washington DC,1430,7,Rajab,2009-06-24,2009,,SightingConfirmed,https://www.moonsighting.com,0.6,moonsighting.com: Seen,5cf48690e5e3a222
United States,Washington DC,1430,8,Shaban,2009-07-24,2009,,SightingConfirmed,https://www.moonsighting.com,0.6,moonsighting.com: Seen,9ef849aca5aa9ba8
United States,Washington DC,1430,9,Ramadan,2009-08-22,2009,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,4c35f0ee310fb3d7
United States,Washington DC,1430,10,Shawwal,2009-09-20,2009,,CalculatedCalendar,https://www.moonsighting.com,0.8,moonsighting.com: Calculations,897fa708a7ddc5dd
United States,Washington DC,1430,11,Dhu al-Qadah,,,,,,,,faff173efc3b790e
United States,Washington DC,1430,12,Dhu al-Hijjah,2009-11-27,2009,,Unknown,https://www.moonsighting.com,0.5,moonsighting.com: ISNA - Following Saudi,26f69ddb77e44728
United States,Washington DC,1431,1,Muharram,2008-12-29,2008,,SightingConfirmed,https://www.moonsighting.com,0.6,moonsighting.com: Seen,a0bc15b73ca6ab99
United States,Washington DC,1431,2,Safar,,,,,,,,c545d66c2e22956f
United States,Washington DC,1431,3,Rabi al-Awwal,,,,SightingConfirmed,,0.9,reference: Seen (no date),c77ee6034306f2c4
United States,Washington DC,1431,4,Rabi al-Thani,,,,SightingConfirmed,,0.9,reference: Seen (no date),ba2f71bfe662c46b
United States,Washington DC,1431,5,Jumada al-Ula,,,,SightingConfirmed,,0.9,reference: Seen (no date),f8e64def82be785b
United States,Washington DC,1431,6,Jumada al-Akhirah,,,,,,,,d80f604d640f6e0f
United States,Washington DC,1431,7,Rajab,,,,,,,,8a3baec39887951f
United States,Washington DC,1431,8,Shaban,,,,,,,,2955ae9ea4276d67
United States,Washington DC,1431,9,Ramadan,,,,CalculatedCalendar,,0.7,reference: Calculations (no date),1da367cf73fcac4e
United States,Washington DC,1431,10,Shawwal,,,,SightingConfirmed,,0.9,reference: Seen (no date),bd50ac38bbbb6fac
United States,Washington DC,1431,11,Dhu al-Qadah,,,,SightingConfirmed,,0.9,reference: Seen (no date),22f0c61e382c8264
United States,Washington DC,1431,12,Dhu al-Hijjah,2010-11-17,2010,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,e1e1cd0cf1619e37
United States,Washington DC,1432,1,Muharram,,,,,,,,8fd69e83023df5fa
United States,Washington DC,1432,2,Safar,,,,,,,,be534fe36b3b54cf
United States,Washington DC,1432,3,Rabi al-Awwal,,,,SightingConfirmed,,0.9,reference: Seen (no date),912f19045c7e2436
United States,Washington DC,1432,4,Rabi al-Thani,,,,SightingConfirmed,,0.9,reference: Seen (no date),6aeba8e7c197ec40
United States,Washington DC,1432,5,Jumada al-Ula,,,,SightingConfirmed,,0.9,reference: Seen (no date),506f19c799652a72
United States,Washington DC,1432,6,Jumada al-Akhirah,,,,,,,,8ed68ead27f1f7fb
United States,Washington DC,1432,7,Rajab,,,,SightingConfirmed,,0.9,reference: Seen (no date),8a7e6e4ff63671cd
United States,Washington DC,1432,8,Shaban,,,,SightingConfirmed,,0.9,reference: Seen (no date),0f9638e2d6b13e0c
United States,Washington DC,1432,9,Ramadan,,,,SightingConfirmed,,0.9,reference: Seen (no date),5c32e641c91e0b8c
United States,Washington DC,1432,10,Shawwal,,,,SightingConfirmed,,0.8,reference: 30 days completed (no date),74c365245fda41de
United States,Washington DC,1432,11,Dhu al-Qadah,,,,,,,,ccb51352b2b6ffee
United States,Washington DC,1432,12,Dhu al-Hijjah,,,,SightingConfirmed,,0.9,reference: Seen (no date),cdb66d7d71748b5d
United States,Washington DC,1433,1,Muharram,,,,,,,,b01ac4cac3690f58
United States,Washington DC,1433,2,Safar,,,,,,,,835a6b030e2e261f
United States,Washington DC,1433,3,Rabi al-Awwal,,,,SightingConfirmed,,0.9,reference: Seen (no date),421bf96934de0d3e
United States,Washington DC,1433,4,Rabi al-Thani,,,,,,,,64bdac5a0a897533
United States,Washington DC,1433,5,Jumada al-Ula,,,,SightingConfirmed,,0.9,reference: Seen (no date),bbedc36695a4740c
United States,Washington DC,1433,6,Jumada al-Akhirah,,,,SightingConfirmed,,0.9,reference: Seen (no date),6ac393fb91c6bfbe
United States,Washington DC,1433,7,Rajab,,,,SightingConfirmed,,0.9,reference: Seen (no date),4d0a39b5e52250d4
United States,Washington DC,1433,8,Shaban,,,,SightingConfirmed,,0.9,reference: Seen (no date),ee2cbbb9207353d2
United States,Washington DC,1433,9,Ramadan,,,,CalculatedCalendar,,0.7,reference: Calculations (no date),5a318f8f27e1d7d0
United States,Washington DC,1433,10,Shawwal,2012-08-19,2012,,CalculatedCalendar,https://www.moonsighting.com,0.8,moonsighting.com: Calculations,abb049d733cb53af
United States,Washington DC,1433,11,Dhu al-Qadah,,,,,,,,5bd792a5c347b1ac
United States,Washington DC,1433,12,Dhu al-Hijjah,2012-10-26,2012,,Unknown,https://www.moonsighting.com,0.5,moonsighting.com: Fiqh Council of North America/Islamic Society of North America (Follow Saudi,7cb81f24e93a5052
United States,Washington DC,1434,1,Muharram,,,,SightingConfirmed,,0.9,reference: Seen (no date),9d475fd6631ff25b
United States,Washington DC,1434,2,Safar,,,,,,,,8d294b833cd8c648
United States,Washington DC,1434,3,Rabi al-Awwal,,,,,,,,2b0a3eb65eef90e0
United States,Washington DC,1434,4,Rabi al-Thani,,,,SightingConfirmed,,0.9,reference: Seen (no date),40c8eb31fa73946e
United States,Washington DC,1434,5,Jumada al-Ula,,,,SightingConfirmed,,0.9,reference: Seen (no date),9e25258de8d392df
United States,Washington DC,1434,6,Jumada al-Akhirah,,,,CalculatedCalendar,,0.7,reference: Calculations (no date),cf808bf7a0cfbfae
United States,Washington DC,1434,7,Rajab,,,,SightingConfirmed,,0.9,reference: Seen (no date),91482352cd1def9a
United States,Washington DC,1434,8,Shaban,,,,,,,,eace63147c311190
United States,Washington DC,1434,9,Ramadan,2013-07-09,2013,,Unknown,https://www.moonsighting.com,0.5,moonsighting.com: FCNA/ISNA - Fiqh Council of N. America/Islamic Society of N. America,59151f076b988b8d
United States,Washington DC,1434,10,Shawwal,2013-08-09,2013,,Unknown,https://www.moonsighting.com,0.5,moonsighting.com: Both major Ayatollahs: Al-Khoei Office New York and Al-Sistani Follower Toronto Shia Jamaat,3f620eb242947a8a
United States,Washington DC,1434,11,Dhu al-Qadah,,,,,,,,9e3063cbfbcfc452
United States,Washington DC,1434,12,Dhu al-Hijjah,2013-10-16,2013,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,1c56036b9ca0ec77
United States,Washington DC,1435,1,Muharram,,,,,,,,10da8cac9eda28d8
United States,Washington DC,1435,2,Safar,,,,,,,,1ae687e2f38e5e1c
United States,Washington DC,1435,3,Rabi al-Awwal,,,,SightingConfirmed,,0.9,reference: Seen (no date),c20df1a10586a280
United States,Washington DC,1435,4,Rabi al-Thani,,,,SightingConfirmed,,0.9,reference: Seen (no date),1f59bbf86a8cd734
United States,Washington DC,1435,5,Jumada al-Ula,,,,,,,,2af79f7699238489
United States,Washington DC,1435,6,Jumada al-Akhirah,,,,,,,,83edf3f01cb04be9
United States,Washington DC,1435,7,Rajab,,,,SightingConfirmed,,0.8,reference: 30 days completed (no date),ea344604b74537b6
United States,Washington DC,1435,8,Shaban,,,,SightingConfirmed,,0.9,reference: Seen (no date),37a847be2037271a
United States,Washington DC,1435,9,Ramadan,2014-06-28,2014,,Unknown,https://www.moonsighting.com,0.5,moonsighting.com: FCNA/ISNA - Presence of moon above horizon,814363eb81fd8f0c
United States,Washington DC,1435,10,Shawwal,2014-07-28,2014,,Unknown,https://www.moonsighting.com,0.5,moonsighting.com: FCNA/ISNA - Fiqh Council of North America/Islamic Society of North America,78ab92f7a251ccac
United States,Washington DC,1435,11,Dhu al-Qadah,,,,,,,,e66d3317bd9c8449
United States,Washington DC,1435,12,Dhu al-Hijjah,2014-10-04,2014,,Unknown,https://www.moonsighting.com,0.5,moonsighting.com: FCNA/ISNA - Fiqh Council of North America/Islamic Society of North America,3f5268049971c60e
United States,Washington DC,1436,1,Muharram,,,,,,,,ba6a0549c850650e
United States,Washington DC,1436,2,Safar,,,,SightingConfirmed,,0.9,reference: Seen (no date),d43dc167df2188de
